id	preprotext	irony
2153	So excited for a whole new episode RHOA love this show ! ! !	0
2154	TOPIC_take TOPIC_a TOPIC_deep TOPIC_breath TOPIC_it ' s TOPIC_just TOPIC_a TOPIC_bad TOPIC_day TOPIC_a TOPIC_bad TOPIC_life URL_TOKEN	0
2155	Munro 's facial expression is my facial expression right now EMOJI_769 EMOJI_769 TOPIC_But TOPIC_I ' m TOPIC_giving TOPIC_up TOPIC_on . . URL_TOKEN	0
2156	"AUTHOR_TOKEN , AUTHOR_TOKEN , wait . . your followup to Ferguson / stereotyping talk is audio about a kid who wants to do "" hood-rat "" stuff ?"	1
2157	to be an Ass but ohh Yeaa ! ! ! URL_TOKEN	0
2158	I am NOT GONNA ASK YOU FOR FOLLOWING . Your own decision .	0
2159	AUTHOR_TOKEN I think that was the joke .	1
2160	It could be a Jihadist ? Hello ! ! It is Jihadist 's Radical Islamists ! TERRORISTS ! | TOPIC_sydneysiege TOPIC_Daesh	0
2161	AUTHOR_TOKEN AUTHOR_TOKEN Because Bill makes too much money making speeches now and he 's so honest EMOJI_5	1
2162	Well today has just started off great .	1
2163	Just a friendly reminder ! TOPIC_motto TOPIC_advice TOPIC_you TOPIC_are TOPIC_defined TOPIC_by TOPIC_your TOPIC_past URL_TOKEN	0
2164	Are not you just loving the snow ? TOPIC_Stockport URL_TOKEN	1
2165	go subscribe AUTHOR_TOKEN on youtube URL_TOKEN for good music	0
2166	When that bish defollows you TOPIC_disney TOPIC_belle TOPIC_MoreFollowersPlease URL_TOKEN	1
2167	AUTHOR_TOKEN | Horrible day in Cambuslang ! very Christmasy URL_TOKEN	0
2168	AUTHOR_TOKEN oo o touching myself to ODB he is the greatest Giants player to ever play the game . . Screw that the best player ever ! !	1
2169	SHAME ON JACKSONVILLE TOPIC_JAGS AND TOPIC_SHADKHAN . URL_TOKEN - Do you think that TOPIC_Police phobic TOPIC_stooges l . . URL_TOKEN	0
2170	At URL_TOKEN - - The sun finally decided to play TOPIC_beastside TOPIC_tahiti URL_TOKEN	1
2171	AUTHOR_TOKEN AUTHOR_TOKEN I sure hope ev1 vaccinations are up to date ! TOPIC_GoBolts AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
2172	So which beauty 's can get me some followers then 🙊	0
2173	Just booked me and my back a massage with AUTHOR_TOKEN AUTHOR_TOKEN hopefully stop it groaning over crimbo 👍 EMOJI_54 🎁 EMOJI_54	0
2174	I can be mad at you for a matter of 15 min then I can not stand not talking to you .	0
2175	Always forget how good the F . E . A . R is by Ian Brown EMOJI_61 TOPIC_singingoutloud TOPIC_TUNE	0
2176	AUTHOR_TOKEN was completely sensationalized . Inferring that Cubs were not serious about winning until Wednesday is a joke .	0
2177	So excited for the Christmas party with the snobby side of my famm	1
2178	AUTHOR_TOKEN AUTHOR_TOKEN ikr ! ! This is not a true Battlefield game ! EMOJI_3 | . | . | . | . | |	1
2179	"AUTHOR_TOKEN How do you propose to determine "" sides "" ? I have both black and white family members . TOPIC_racewar TOPIC_LoveNotWar"	1
2180	okay back to studying for math final	0
2181	"AUTHOR_TOKEN yess ! What makes it worse is when they look gorgeous and say "" I just got my face beat ! "" Wtf ? TOPIC_Contradiction"	1
2182	Jack does not understand twitter . Thoughts ?	0
2183	[ Alaska TOPIC_HipHop ] Flowtronics : What 's This World Coming To ( Rizzle P , Boone Pratt , Token R . . : URL_TOKEN via > AUTHOR_TOKEN	0
2184	AUTHOR_TOKEN oh man . You will have to get everyone singing ready for when I am in EMOJI_769	0
2185	Happy holidays from me and my boy Carl TOPIC_lrs TOPIC_holiday TOPIC_party EMOJI_788 EMOJI_777 EMOJI_777 EMOJI_53 EMOJI_53 URL_TOKEN	0
2186	Thank you AUTHOR_TOKEN for these amazing candles from the new series of AUTHOR_TOKEN TOPIC_atmosphere . . URL_TOKEN	0
2187	Dissecting a rat first period is a great start to the day 🐁	1
2188	buzzing for school on monday . .	1
2189	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN This has been my point all along , that TC is proving to be TOPIC_ecigs best advertiser to teens .	1
2190	AUTHOR_TOKEN obvi because every Jesuit is a heretic 💁	1
2191	It 's so much fun to drive a front wheel drive car in the snow	1
2192	AUTHOR_TOKEN Aah yes rajneesh saab lol controversial figure he was	0
2193	Nowadays you can be everything somebody ever wanted and still get played * * mxm men all	0
2194	Drinking an Imperial IPA ( 2014 - ) by AUTHOR_TOKEN - URL_TOKEN TOPIC_photo	0
2195	Lunch today . TOPIC_fakelobster TOPIC_lifestyleoftherichandfamous TOPIC_worldofswede URL_TOKEN	1
2196	""" AUTHOR_TOKEN Few politicians get importance of Patient Dignity & right to die URL_TOKEN """	1
2197	TOPIC_ff By ideiasdebolosdocesedelicias . Such a different twist to the regular TOPIC_frozen cakes EMOJI_5 We love this one ! . . URL_TOKEN	1
2198	AUTHOR_TOKEN We should monitor them . .	1
2199	AUTHOR_TOKEN a Woman that puts a man in irons supports the irons ! ! !	1
2200	Filmmaker and writer Nicole Franklin is on Twitter AUTHOR_TOKEN . Pls follow . TOPIC_EConvo TOPIC_Film TOPIC_Director	0
2201	AUTHOR_TOKEN He 'd be a perfect fit . . or Beachy / Medlen .	0
2202	AUTHOR_TOKEN : Substitute For Chicken Nuggets URL_TOKEN uhm no thanks	0
2203	AUTHOR_TOKEN I will just wait here EMOJI_5 EMOJI_5 EMOJI_5	0
2204	Work done , gym done , steak for tea and Friday tomorrow TOPIC_woohoo EMOJI_770 👍	0
2205	AUTHOR_TOKEN It 's ok . . thanks for telling me . Passed the idea on to a sydney friend EMOJI_5	0
2206	Eeek cinema date with the boo this weekend EMOJI_57 EMOJI_68	0
2207	to have a highway clean up section of highway . people expressed their freedom of speech AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
2208	TOPIC_Ukraine ' s TOPIC_President to TOPIC_meet TOPIC_Russian , TOPIC_French , TOPIC_German TOPIC_leaders , TOPIC_rules TOPIC_out TOPIC_offensive . URL_TOKEN via AUTHOR_TOKEN	0
2209	I have definitely caught my sisters flu . Feeling a chesty cough brewing and it 's the best start to the week . TGIM	1
2210	Air Passenger Duty for under 12s to be abolished . AT LAST ! Something to help the homeless and impoverished ! TOPIC_AutumnStatement	1
2211	I always forget that many TOPIC_activists and TOPIC_radicals who are most earnest look back fondly to 1918 and 1793 , not 1848 or 1789 . TOPIC_classwar	0
2212	AUTHOR_TOKEN oo h I can probably watch a replay or the TOPIC_orion launch at some point ? Oh wonderful . That 's soo exciting TOPIC_nothanks	1
2213	Love the fact that are school smells like a sewer . EMOJI_827 EMOJI_827 EMOJI_827	1
2214	AUTHOR_TOKEN Is it on display at any given time at Ryerson ?	0
2215	day_3 : sun | but it 's not sunny today ☁ | TOPIC_DecemberPhotoChallenge TOPIC_france TOPIC_sun TOPIC_or TOPIC_today TOPIC_day3 . . URL_TOKEN	0
2216	TOPIC_JeremyNortham there , insulting Piano 's and songs . Shut the fuck up man . Bet you thought you were TOPIC_epic . . TOPIC_GosfordPark .	1
2217	just exactly how I wanted to start my day ! ! ! TOPIC_shitty	1
2218	AUTHOR_TOKEN EMOJI_5 ) thank you so much . Such a generous display of kindness from your side .	0
2219	When u callin I am tappin lol sorry	1
2220	I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday .	1
2221	It 's a Christmas miracle ! | | URL_TOKEN	1
2222	work should be fun today EMOJI_802	1
2223	the that the TOPIC_euphemism TOPIC_CoerciveControl was TOPIC_coined by a TOPIC_MAN but is now TOPIC_lovingly TOPIC_appropriated by the TOPIC_radical TOPIC_feminist TOPIC_agenda	1
2224	My bed time stories are awesome TOPIC_theyllgiveyounightmares TOPIC_ohwell TOPIC_youaskedforit	1
2225	thankful our stat teacher is dropping the lowest quiz AUTHOR_TOKEN TOPIC_lifesaved	1
2226	This sounds like loads of fun . . Snow , freezing drizzle , rain , 110km / h winds . . URL_TOKEN	1
2227	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Well done . You have more Twitter followers than me . You have succeeded in life	1
2228	Still up at 4 , work at 11 is gonna be prime	1
2229	AUTHOR_TOKEN RT AUTHOR_TOKEN : Baby name . TOPIC_dataviz | | Source : URL_TOKEN URL_TOKEN	0
2230	Let us just not pretend for once . .	0
2231	What is the most important thing that you should do today ? - - Breathe . URL_TOKEN	0
2232	Just seen 3 bikes on bikes .	1
2233	AUTHOR_TOKEN Happy Christmas to you + yours . May 2015 bring good health , happiness , every success and all you wish yourselves .	0
2234	I love being on hold . Especially when the music is so great .	1
2235	Peshawar school massacre : Pak must know their greater enemy is terrorism , not India . TOPIC_Peshawarattack	0
2236	Of course one of my lecturers happened to be at the bar / restaurant we are at for my birthday meal . .	0
2237	AUTHOR_TOKEN AUTHOR_TOKEN Hates his anti-American / anti-Constitution policies and actions . Fixed it for you .	0
2238	Guess its just me , brett and my mom this year . Gotta love my family !	1
2239	AUTHOR_TOKEN the word itself is a mockery . . Bae . . like abey EMOJI_789	0
2240	AUTHOR_TOKEN I think you should go get checked out	0
2241	AUTHOR_TOKEN becausee I miss youu coffee later ?	1
2242	AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_IndiawithPakistan but it can never be other way round	1
2243	URL_TOKEN TOPIC_TeenAnalCasting TOPIC_She She sucked me dry !	0
2244	And it 's freezing , yay ! URL_TOKEN	1
2245	Backs killing me today 😬 TOPIC_tramadol	0
2246	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times	1
2247	2AM on Christmas Day , and we are heating up Pizza and Breadsticks . TOPIC_theboysarebackintown URL_TOKEN	0
2248	Beautiful day	1
2249	TOPIC_NYPD did comment 4 this or provide its own internal TOPIC_statistics w / | 🚓 involved 💀 s & the info has not been given 2 the FBI since 2006 .	0
2250	Those mini naps I had all night between sneezing , coughing and blowing my nose were super restful . TOPIC_fluday4	1
2251	TOPIC_kimk dress style ! ! ! AUTHOR_TOKEN s it or ? TOPIC_balenciaga TOPIC_kimkardashianwest TOPIC_kimkardashian TOPIC_vestito TOPIC_moda TOPIC_2014 TOPIC_go . . URL_TOKEN	0
2252	AUTHOR_TOKEN AUTHOR_TOKEN are not most legislators ' list of legislative accomplisments the past 8 years short ?	0
2253	AUTHOR_TOKEN AUTHOR_TOKEN The number 2 play was awesome .	1
2254	Drawing with my little girl . . Still can not believe she can draw this good ! ! ! TOPIC_drawing TOPIC_daughter . . URL_TOKEN	0
2255	Downplaying social media but using a hashtag ? TOPIC_givepresence	1
2256	AUTHOR_TOKEN AUTHOR_TOKEN journalism at its best	1
2257	Loadshedding again ! eissh Wonder if Eskom & Cell C have partnered up ? Both get paid but their services suck ! ! TOPIC_dialinginthedark	0
2258	AUTHOR_TOKEN after I went to Europe	0
2259	Us Looking Sexy TOPIC_MehRockingMyBluMonsoonT - shirt	1
2260	check it out ! URL_TOKEN	0
2261	AUTHOR_TOKEN AUTHOR_TOKEN Will probably get to write more about the show by doing so . .	1
2262	Rush rush rush , all done and then POW , a football through the window . TOPIC_glasseverywhere TOPIC_boyswillbeboys	0
2263	This is great . .	1
2264	"Welcome to metro RT AUTHOR_TOKEN : "" Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left . """	1
2265	Haha love when I accidentally spray perfume in my eye 🙆	1
2266	AUTHOR_TOKEN I just did it . What 's the prize ?	0
2267	2015 prediction : Putin ditches the Ruble and adopts Bitcoin	0
2268	Sarcasm is the only thing i like . TOPIC_sarcasticbitch	0
2269	The long commute to work ; for this TOPIC_KeyboardCowboy TOPIC_anyonecancode AUTHOR_TOKEN URL_TOKEN	0
2270	"I keep seeing "" we need to build a global society "" . Personally , I 'd rather have our "" American Society "" back . TOPIC_tcot TOPIC_EricGarner TOPIC_Ferguson"	0
2271	Why must I pay more for car insurance when I do not have to ? Do not get ripped off - trust GoSkippy URL_TOKEN	0
2272	AUTHOR_TOKEN malay mo . its his real name haha . but still nice joke about na richard two . bagong bago hahahhaah JK	1
2273	I will tell you what , those CEACCP books make a cracking bonfire , do not they ? TOPIC_frca TOPIC_freedom	0
2274	Shh . . nobody move . . they are playing a NON-electronic game together . . NICELY ! ! ! . . URL_TOKEN	0
2275	This is a song ? ? ? Awful ! ! URL_TOKEN	0
2276	What a shock . Duke Johnson is hurt in an important game . TOPIC_canes	1
2277	My FIVE days of TOPIC_Christmas shared . . TOPIC_infosec TOPIC_hirefriday TOPIC_humor URL_TOKEN	0
2278	AUTHOR_TOKEN AUTHOR_TOKEN OMG want one , but I have EasyPay Express . This would mean I would only use it to ride PATH .	1
2279	I am so different when I am back home . . I blame the work crew TOPIC_rowdy TOPIC_banter TOPIC_toomuchlove TOPIC_360family	1
2280	Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves , which means knowing multiple points of view URL_TOKEN : . .	0
2281	I think Apple should make their iCloud service and options a little more confusing . Its really getting good now .	1
2282	URL_TOKEN TOPIC_GapeLand TOPIC_Super - sweet Super-sweet Lilli is simply adorable with her all-leg , …	0
2283	AUTHOR_TOKEN AUTHOR_TOKEN Spoiled , rancid food AND guns in the aisles ? Rats in AUTHOR_TOKEN ? Sounds great . TOPIC_GroceriesNotGuns	1
2284	AUTHOR_TOKEN : Never ending , pointless , no cunt wins , tit for tat . Zero accountability and hunners of finger pointing .	0
2285	Another fantastic day	1
2286	95 % of my clothes are black . TOPIC_noshame 💣	0
2287	Hey what do you know , one of the witnesses supporting Darren Wilson 's story lied ! And is racist ! Mind blown ! URL_TOKEN	1
2288	AUTHOR_TOKEN AUTHOR_TOKEN YES ! I do this all the time . It 's such an easy thing to do , I do not why this is not common knowledge .	0
2289	TOPIC_LOL with all due TOPIC_Respect to TOPIC_KobeBryant . . he is TOPIC_MJ EMOJI_114 but damn near TOPIC_Close ! ! TOPIC_Legends URL_TOKEN	0
2290	AUTHOR_TOKEN you sound just like Jack Kerouac |	1
2291	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN - Dutch + Northern theres combo not speaking yr mind	0
2292	AUTHOR_TOKEN bring it on . Will look forward to the Easter one more EMOJI_445 ) funnily enough i crave salad and fruit round xmas now ! !	1
2293	AUTHOR_TOKEN Indonesia does : blasphemy laws & ministry of religious affairs , which also happens to be the most corrupt ministry .	1
2294	AUTHOR_TOKEN woww thanks for that helps alot hahaha sadd EMOJI_769	1
2295	AUTHOR_TOKEN It 's not work if you enjoy it TOPIC_eh	1
2296	When all else fails . . URL_TOKEN TOPIC_relationships TOPIC_needs via AUTHOR_TOKEN	0
2297	Gonna be the shittest Christmas ever without my mum . . Gonna get so drunk 🍹 🍹 🍹	0
2298	AUTHOR_TOKEN Im sorry chode , my phone broke EMOJI_572	0
2299	Another AUTHOR_TOKEN moment . We can not be bothered to fix your broadband problem but would you like to buy an Iphone 6 of us ! HELL NO ! !	1
2300	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN hope you have more ambition john , cause no one else seems too .	1
2301	Now that i can seem to afford good things , material things in life . . its the simple things that i need and really want . . of my life	1
2302	Younger siblings are okay . But then they do this irritating thing where they wake you at 5:15 to open presents . And that 's just awesome	1
2303	Always fun when buses do not turn up ! It 's my favorite waiting outside in the freezing cold for them for like half an hour EMOJI_788	1
2304	AUTHOR_TOKEN AUTHOR_TOKEN hahaha good 1 , you might own a stadium then rather than the local council EMOJI_572	0
2305	AUTHOR_TOKEN but talking rubbish about system on twitter can not change anything | | Action speaks louder than words	0
2306	Who accepts this challenge ? Who 's Next ? Ends Soon . Be A Ten Executive & Founding Member . URL_TOKEN	0
2307	Going to sleep a solid 30 minutes earlier than last night ! ! ! TOPIC_success TOPIC_justwhatiwanted	1
2308	AUTHOR_TOKEN doing a great job . . What do I pay my extortionate council taxes for ? TOPIC_Disgrace TOPIC_OngoingProblem URL_TOKEN	1
2309	Thank god she does not get me to do this anymore ! ! ! ellielippitt TOPIC_barber TOPIC_hairdresser TOPIC_blondie . . URL_TOKEN	0
2310	AUTHOR_TOKEN try your luck tom ! You can be one of the 20 free passers and makatanggap ng free item from david . Okay na yun tas uwi haha	0
2311	Love feeling like I have been lied to . TOPIC_dontwanttobehere	1
2312	AUTHOR_TOKEN WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb	0
2313	Boom 2 goals in 2 minutes ! ! ! TOPIC_ThatsArsenal 4 you	0
2314	ayee love your lips trying to sound creepy URL_TOKEN	0
2315	AUTHOR_TOKEN was just about to say that EMOJI_769	0
2316	AUTHOR_TOKEN AUTHOR_TOKEN world 's greatest fans . .	1
2317	From our upstairs neighbors deciding to do a load of laundry at 12am , to the 1:30 am freight train , falling asleep is working out great !	1
2318	Committed to you , your privacy and an open Web | Please turn on JavaScript to display this page correctly . | | Firefox homepage	1
2319	Days when you just want everyone to leave you alone TOPIC_in TOPIC_a TOPIC_good TOPIC_mood TOPIC_noHunting	0
2320	"AUTHOR_TOKEN When all the "" trauma "" these kids are suffering is over , the fact remains , You apologised for telling the truth . TOPIC_stuism"	1
2321	How exciting he 's walking all by himself TOPIC_amazing TOPIC_strength TOPIC_hardwork TOPIC_love URL_TOKEN	0
2322	So excited for work	1
2323	The quest for TOPIC_GoSupersonic tickets continue EMOJI_524	0
2324	I love spending five hours a night doing homework ! Please assign more teachers !	1
2325	Watching Christmas movies alone is like so much fun .	1
2326	stomach flu once again . . what a surprise . EMOJI_802 EMOJI_827	1
2327	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN TOPIC_WatchOutForThis | Hold the line	0
2328	All I can say is I am lucky .	0
2329	"I am actually kinda surprised that people still say "" NOT ! "" after an ' ironic ' statement ."	1
2330	Love waking up to my face being licked by my puppy . .	1
2331	TOPIC_YouAndIBackToYoutube WHAT ? ? ? ! WHY ? ? ? ! ! ITS CHRISTMAS ! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS ! GIVE IT BACK TO US ! AUTHOR_TOKEN	0
2332	AUTHOR_TOKEN : do not let fuckboys get in the way of you being happy never have AND never will . Lmao TOPIC_DontBelieveMeJustWatch	1
2333	AUTHOR_TOKEN Hi ! I have just received a photo of my dear parcel from China , amazing he is travelling around the world ! !	1
2334	AUTHOR_TOKEN seriously in the clothes section F & F	0
2335	AUTHOR_TOKEN and he can not find himself a pair that would fit EMOJI_57 🙊 🙊 EMOJI_769	1
2336	AUTHOR_TOKEN what is it with whales this morning URL_TOKEN	0
2337	She can get it raw ! ! !	0
2338	AUTHOR_TOKEN haha ! ! Noo I do not need new boob 's my old ones are just fabulous EMOJI_800 EMOJI_800 EMOJI_800	0
2339	Well the week is off to a great start . TOPIC_fml	1
2340	AUTHOR_TOKEN : C ongratulations GG for giving us amazing collections for 10 yrs . In fact i was planning to do the same for u from my prospictive EMOJI_775	0
2341	TOPIC_All TOPIC_Cute TOPIC_Dude TOPIC_Girlygirl TOPIC_I039m TOPIC_Into TOPIC_Is | Please RT : URL_TOKEN URL_TOKEN	0
2342	I keep telling my friends I am busy they need to stop blowing me up but they just can not stop URL_TOKEN	1
2343	AUTHOR_TOKEN fading the public does not just apply to gambling . Do the exact opposite of AUTHOR_TOKEN and you are in good shape .	0
2344	"Secret Santa for one of my er . . "" hotter "" work colleagues . . URL_TOKEN"	1
2345	The excitement for TOPIC_EVC14 . | Follow AUTHOR_TOKEN , answer simple questions and win passes for the gig . | TOPIC_GetEnchanted URL_TOKEN	0
2346	AUTHOR_TOKEN AUTHOR_TOKEN As a Red Sox follower , I can vouch for Gomes as a clubhouse leader . Such a fun teammate .	0
2347	Enroll 2 Members 1 on each leg ( L / R ) . THEN , help your 2 Personally-Enrolled Members get 2 Executive w / Diamond Pkgs . URL_TOKEN	0
2348	Yay for no longer having a vehicle ! EMOJI_804 EMOJI_812	1
2349	Getting ready TOPIC_yesterday TOPIC_christmaseve TOPIC_lastnight URL_TOKEN	0
2350	TOPIC_notcies TOPIC_eu EU backs 328 top early-career researchers with 485_million URL_TOKEN	0
2351	AUTHOR_TOKEN AUTHOR_TOKEN Damn socialist !	1
2352	I love seeing what you guys got	1
2353	Me when I think I can do a cartwheel ! URL_TOKEN	1
2354	I do not like clowns but I am going to be one .	1
2355	Can someone please tell me where the video is ?	0
2356	Drinking a Mercury : The Winged Messenger ( Planet Series ) by AUTHOR_TOKEN - URL_TOKEN TOPIC_photo	0
2357	Just found out I have my making babies final on Thursday . Good thing I have so much time to study	1
2358	Good morning hank its saturday im starving	0
2359	long to wait till released CO2 turns up temperature - URL_TOKEN URL_TOKEN	0
2360	Can not wait for the TOPIC_facup 3rd draw	1
2361	AUTHOR_TOKEN People who commit crimes , resist cops , or attack cops are endangering their own lives . No respect for law or other people .	0
2362	Fleury with 5 shut outs so far on the season . He 's still not good though	1
2363	AUTHOR_TOKEN I typed it with a lisp too ! Hahah	0
2364	When Santa looks up my name EMOJI_788 🙅 👑 | TOPIC_sassy TOPIC_naughty TOPIC_or TOPIC_nice TOPIC_instagood TOPIC_instadaily TOPIC_Christmas . . URL_TOKEN	0
2365	I do not wanna hate religious people . Cos i am one of them . I am so religious in music . TOPIC_ahaa	1
2366	There is millions of autobot & troll accounts on Twitter that post dumb sh * t for RT 's , then people call them stupid & naive . | |	1
2367	Keep running from your problems . That always works .	1
2368	Would like to thank my nephew for giving me his horrible cold & sore throat etc . . Much appreciated !	1
2369	Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer . TOPIC_SCCMAdmininHealthcare	1
2370	"Just as the microphone fails : "" If we were having this conversation 100 years ago . . "" AUTHOR_TOKEN TOPIC_WebRTC TOPIC_WebRTCParis"	1
2371	Welp . There goes 50 bucks down the drain . Thanks KU Student Housing . Get . Me . OUT .	1
2372	This pressure is unreal . Keep it up	0
2373	Same TOPIC_Soundcloud dl : URL_TOKEN Follow > AUTHOR_TOKEN TOPIC_ATL TOPIC_ConsciousMusic URL_TOKEN	0
2374	I absolutely LOVE moving house	1
2375	Powerful picture taken by a TOPIC_protester the TOPIC_night before TOPIC_christmas . The is real . URL_TOKEN	1
2376	Listened to Gimme Shelter while driving in the rain EMOJI_769	1
2377	Taking Over the mansion with the Mexicans AUTHOR_TOKEN	1
2378	AUTHOR_TOKEN AUTHOR_TOKEN what 's going on with sharks hair ? Looks like the council has cut it	0
2379	"TOPIC_notcies TOPIC_eu Liverpool workers "" miscarriage of justice "" victims URL_TOKEN"	0
2380	AUTHOR_TOKEN Ha ! I do not have haters . Just a few misguided souls who thought my mentions were a bulletin board for their issues . EMOJI_572	1
2381	AUTHOR_TOKEN AUTHOR_TOKEN yip most likely the next time I get TOPIC_suckered into TOPIC_making anotherone EMOJI_799	0
2382	I love hearing people 's explanations about the dating world in America in the library while I am studying	1
2383	Eskom load-shedding hammers the Rand again : URL_TOKEN Current spot rate USD 1 = R11 . 45 URL_TOKEN TOPIC_VivaANCviva	0
2384	What a great person you are .	1
2385	AUTHOR_TOKEN AUTHOR_TOKEN can not wait to see ya both	1
2386	Wow I feel great	1
2387	Twitter slams Austin Strange Fruit PR firm , spurring it to drop the name it shared with a song about lynching URL_TOKEN	1
2388	AUTHOR_TOKEN looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple ! EMOJI_823	1
2389	AUTHOR_TOKEN AUTHOR_TOKEN They r no less than the BC CI and Arnab keeps bashing them on the news hour	1
2390	Yep , true patriots all . URL_TOKEN	1
2391	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Was that head Mathers batting ? | TOPIC_powerful ! ! | TOPIC_intimidating |	1
2392	AUTHOR_TOKEN AUTHOR_TOKEN I 'd prefer the slew of TOPIC_Ferguson protestors across the US . . they stop traffic shut dwn bridges	0
2393	AUTHOR_TOKEN Think I may use that in my ads ! EMOJI_5	1
2394	AUTHOR_TOKEN AUTHOR_TOKEN | Its AUTHOR_TOKEN bc oz he is so TOPIC_Nasty and loves his . . | | TOPIC_GoSupersonicQuikr	0
2395	AUTHOR_TOKEN I do not believe you ! ! !	1
2396	Nothing like the 24hr swing back to being a day walker to make you feel like a_million bucks . . TOPIC_shiftworkerlife	1
2397	I do not have to respect your beliefs . | | I only have to respect your RIGHT to have them . | | TOPIC_atheist TOPIC_atheism	0
2398	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN mm EMOJI_769 EMOJI_769 EMOJI_769	0
2399	AUTHOR_TOKEN Speakeasy URL_TOKEN	0
2400	"Wow . . TOPIC_shocker RT AUTHOR_TOKEN : Dick Cheney on CIA torture : "" I 'd do it again in a minute "" URL_TOKEN URL_TOKEN"	1
2401	One season down 8 togo ! TOPIC_OneTreeHill	0
2402	"The late Howie Carr wd be amused to see Granny Warren putting the wood to a "" bow-tied bum kisser """	1
2403	michael have a sexy face when he cough URL_TOKEN	1
2404	Love being made fun of	1
2405	Feels so good 2 get off 2 have 2 go straight 2 school though . .	1
2406	Hey everyone . . I want this as a Christmas gift EMOJI_5 Can you send me one ? AUTHOR_TOKEN TOPIC_GTX980 URL_TOKEN	0
2407	Pretty sure there is a satanic baby in the apartment next door . Stays howling . Not crying . Howling . All day , all night . Ugh . TOPIC_killmenow	0
2408	URL_TOKEN TOPIC_GapingAngels TOPIC_Georgeous Georgeous busty blonde drilled in all her aroused holes !	0
2409	AUTHOR_TOKEN you wearing the pin I sent for the rest of the video yesterday made my day . TOPIC_daymade TOPIC_addicted URL_TOKEN	0
2410	AUTHOR_TOKEN ugh . . painful for sure . can not win em all I spose . . but you should not ever look like that .	0
2411	What do you all think of that Salt-N-Pepa Geico commercial ? I think it 's pretty terrible .	0
2412	I am officially on Twitter ! # # # sure what to do after all these pound signs ? ! ? !	0
2413	The moment you realize that what have you done in this whole year .	1
2414	Yeah , the prom is the most important event in your life	1
2415	Wishing my relationship was that real	1
2416	TOPIC_Exclusive - - TOPIC_Indonesia : TOPIC_AirAsia TOPIC_crash TOPIC_probe TOPIC_focuses on TOPIC_timing of TOPIC_request to TOPIC_climb , TOPIC_weather . URL_TOKEN via AUTHOR_TOKEN	0
2417	AUTHOR_TOKEN Marvellous ! Sounds nothing like any jingle bells song i have ever heard ! I can see you in mismatched socks , tights & cricket gear EMOJI_577	0
2418	Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims : The First . . URL_TOKEN	0
2419	Company profile NOT TWINS VENTURES , LLC - URL_TOKEN TOPIC_TWINS TOPIC_VENTURES , TOPIC_LLC	0
2420	Photo : 3pc Lace Corset Size : small - 2xl Price EMOJI_6 40.00 Leave size and email for invoice URL_TOKEN	0
2421	It is so much easier for me to write how I am feeling than to actually speak it , I get nervous and stumble on my words if it 's on my heart .	0
2422	Bacon . That 's all . That 's the tweet .	0
2423	yup , amazing how that is , isnt it ? AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
2424	Photo : Dance Icon Sports Bra / Shorts Bikini Lingerie One Size $ 20.00 Leave email for invoice URL_TOKEN	0
2425	Better than yourself should be the score . Not better than other ones .	0
2426	AUTHOR_TOKEN but they put it in soaps and shampoo ! It 's healthy !	1
2427	AUTHOR_TOKEN How do you score on someone ?	0
2428	It 's all a calamity of lies . . everything is fake so we only accept what is not true so when the truth comes we deny it .	1
2429	Taking the Christmas lights down in the swamp will be a blast .	1
2430	"AUTHOR_TOKEN : "" It 's the freshman semester of my first year . . "" TOPIC_ohanya TOPIC_finalsamiright"	0
2431	I do not know what 's worse . . the fact that McDonald 's is open on Christmas Day or that people are actually in there eating it right	0
2432	I love that my body can not handle school stress and makes me physically sick .	1
2433	finally going to bed , definitely looking forward to waking up in 5 1/2 hours . 👍	1
